Resolution,0,1,2,3,4,5,6,7,8,9,10,11,12,13
A/RES/66/163,0.38930187,0.014775164,8.894905e-05,0.023594411,0.00011967718,0.06301149,0.038219318,0.046216756,0.12035315,0.12635921,9.5286625e-05,0.10728184,0.07048745,9.547973e-05
A/RES/47/83,0.5809454,0.00028049556,0.00027317135,0.00029584527,0.007026776,0.00018000588,0.00083476864,0.057505712,0.00037417252,0.00027185178,0.35011008,0.0011213981,0.00048717036,0.00029322616
A/RES/851(IX),0.00017590754,0.00011027622,0.0001073964,0.00011631136,0.021127358,0.16889629,0.44131824,0.0001293065,0.03414193,0.0001068778,0.3275296,0.00593365,0.00019159314,0.000115282695
A/RES/58/140,0.005033689,0.023182163,6.943698e-05,7.5201075e-05,0.0040299273,4.5755434e-05,0.00021206608,8.361248e-05,9.512033e-05,0.7229509,7.4384305e-05,0.20770586,0.014073607,0.022368284
A/RES/215(III),0.2514768,0.19789186,0.00031466066,0.020088675,0.00042338914,0.00020734548,0.25022033,0.08781864,0.00043104525,0.0003131415,0.0003370826,0.18957748,0.00056179654,0.00033776255
A/RES/61(I),0.06138266,0.0761416,0.00029419878,0.060394835,0.00039584556,0.00019386223,0.36854386,0.13201249,0.0004030627,0.00029277895,0.00031516177,0.285888,0.01342586,0.00031580112
A/RES/1674(XVI),0.00016663848,0.02644809,0.000101664744,0.000110104455,0.029874666,6.699201e-05,0.111057505,0.18960011,0.0057614394,0.00010117407,0.00010890874,0.5156726,0.12082093,0.000109128334
A/RES/43/150,0.44924787,0.15390393,9.340797e-05,0.00010116161,0.00012567613,6.155117e-05,0.030684814,0.052166156,0.00012795656,0.13652714,0.07559011,0.09762778,0.00016664973,0.0035757741
A/RES/879(IX),0.0012174527,0.00076350156,0.0007435631,0.20962137,0.72538704,0.000489973,0.0023066856,0.051750623,0.001018649,0.0007399744,0.00079654,0.0030408397,0.0013256313,0.0007981523
A/RES/34/26,0.25059974,0.057808213,0.00021678742,0.00023478342,0.00029168348,0.00014285198,0.024957117,0.00026101692,0.00029696454,0.0002157421,0.23188685,0.28779405,0.00038683665,0.14490734
A/RES/1676(XVI),0.00015839464,0.1824031,9.6653755e-05,0.00010467675,0.0046418994,6.368972e-05,0.10157801,0.00011637343,0.010026313,9.618674e-05,0.00010354072,0.60656196,0.09394544,0.00010374893
A/RES/47/156,0.003653556,0.0022906882,0.002230868,0.0024160512,0.003002022,0.0014700319,0.006741554,0.2699304,0.0030557811,0.002220098,0.0023898154,0.6439511,0.0039814655,0.052666552
A/RES/69/313,0.008461849,0.035745084,6.939391e-06,0.009215441,0.0017911027,0.000586181,0.01664382,8.355706e-06,0.025914747,0.039307717,7.4338677e-06,0.004591588,0.83510756,0.02261218
A/RES/40/49,0.02042322,8.897029e-05,8.6647146e-05,0.00713542,0.0035469274,0.8600082,0.009066415,0.00010432837,0.000118704986,8.6229345e-05,0.042808324,0.049860086,0.006573489,9.300805e-05
A/RES/47/227,0.000463037,0.00029031272,0.00028273053,0.05411251,0.00038040528,0.0001863052,0.059607457,0.00034041784,0.00038732984,0.092046306,0.00030287536,0.6818669,0.109429926,0.0003034906
A/RES/41/124,0.00947617,0.07836377,5.933774e-05,6.426347e-05,0.008438266,3.910051e-05,0.014563366,0.30323768,0.005996992,0.1943639,0.095006905,0.2673671,0.0034096593,0.019613536
A/RES/1978(XVIII)[A],0.00019617385,0.00012298657,0.000119774864,0.0001297185,0.09583073,7.892554e-05,0.4367118,0.21272519,0.05038609,0.00011919698,0.122685306,0.08055181,0.00021378214,0.00012856754
A/RES/43/144,0.046175204,0.0062988084,0.00021745409,0.00023550368,0.00029256218,0.00014329162,0.00065787754,0.8753061,0.00029787418,0.00021640447,0.00023294732,0.06285201,0.006840502,0.00023341879
A/RES/68/303,0.08897703,0.04841912,0.024297966,9.311284e-05,0.00011567151,0.018780703,0.13584939,0.000103519036,0.07969777,0.524703,0.017649475,0.01686851,0.044352397,9.2288195e-05
A/RES/35/173,0.17070465,0.059034236,0.00014915902,0.00016154023,0.007696307,9.828834e-05,0.15764418,0.00017959136,0.00020435471,0.36718398,0.00468968,0.18802418,0.024079021,0.020150864
A/RES/33/182[A],0.04922801,0.004863718,0.007044558,0.009875915,0.031384233,0.018605752,0.039468225,0.008023269,0.025538504,2.823932e-05,0.7187547,0.08309261,5.0705792e-05,0.0040415865
A/RES/55/33[O],1.681921e-05,1.0539333e-05,0.90892935,1.1116145e-05,1.3809386e-05,6.7635124e-06,3.167606e-05,1.2358787e-05,1.4061324e-05,0.044278096,1.0995461e-05,0.04408922,0.0020660227,0.00050916226
A/RES/39/151[A],0.028674973,3.7995174e-05,0.67240155,0.0034216237,4.978787e-05,0.002714352,0.08215798,4.45529e-05,0.017141396,3.6824324e-05,0.00400151,0.1665347,6.611333e-05,0.022716632
A/RES/40/181,0.031042859,5.575904e-05,5.430289e-05,0.016198155,7.306769e-05,3.578284e-05,0.14768322,6.538267e-05,7.4390475e-05,5.404073e-05,0.0037028058,0.33925438,0.4383328,0.023373079
A/RES/59/128,0.120924056,0.00017096745,0.00016650281,0.00018032423,0.0002240196,0.6851832,0.00050919264,0.00020047603,0.00022809526,0.00016569918,0.1809458,0.01062562,0.00029729793,0.00017872725
A/RES/74/9,0.10321574,0.058057457,0.027525675,1.9787709e-05,0.0075394567,0.0038824861,5.6569865e-05,0.31501698,0.0014568646,0.27269965,1.9572732e-05,0.013470075,0.19246072,0.004578956
A/RES/57/6,0.33191568,0.26657164,0.03199915,0.00016729611,0.0002078368,0.0001017894,0.00047509788,0.00018599258,0.051919587,0.00015372672,0.019706653,0.25218725,0.04424248,0.00016581303
A/RES/60/283,0.0029885008,7.010911e-05,6.827826e-05,0.38024038,9.186795e-05,4.4991983e-05,0.07353903,8.220832e-05,0.3270076,0.031364344,7.3143055e-05,0.118313305,0.06604297,7.329121e-05
A/RES/2390(XXIII),0.0006618585,0.00041472676,0.00040389466,0.00043742298,0.9918689,0.00026614722,0.0012440393,0.00048629678,0.00055323995,0.0004019484,0.00043268097,0.0016740541,0.0007211929,0.000433547
A/RES/63/141,0.00012534331,7.858741e-05,7.653534e-05,8.288887e-05,0.00010297255,5.0432922e-05,0.00023238442,0.18783109,0.080044925,0.01489913,8.1988655e-05,0.00032884846,0.7089365,0.007128367
A/RES/3353(XXIX),0.0003764674,0.052160412,0.00022985435,0.14991431,0.4207712,0.0001514606,0.3736442,0.00027675953,0.00031490152,0.0002287421,0.00024622708,0.0010283052,0.00041039943,0.0002467258
A/RES/63/223,0.00047828752,0.00029983564,0.0002920033,0.00031624662,0.00039285363,0.00019241546,0.0009099319,0.013250359,0.00040000168,0.00029059354,0.00031280928,0.052917447,0.9296338,0.00031343955
A/RES/558(VI),0.00018120867,0.012196818,0.000110638444,0.004209478,0.00014890748,0.20690632,0.5358919,0.00013321277,0.019219413,0.0001101044,0.08533171,0.13524398,0.00019760133,0.00011876084
A/RES/34/129,0.00015354708,9.627481e-05,9.376021e-05,0.008534821,0.00012615402,6.17833e-05,0.011426446,0.3128182,0.00012843411,9.330769e-05,0.15617043,0.45775595,0.052440215,0.00010064374
A/RES/37/210,0.00032964585,0.00020657103,0.00020117758,0.00021787937,0.016980706,0.00013256569,0.27120668,0.000242219,0.06582464,0.00020020574,0.00021551004,0.44791713,0.03815055,0.15817453
A/RES/73/221,0.0032401234,4.0941297e-05,3.9872124e-05,4.3182346e-05,5.3644457e-05,2.6273716e-05,0.042333286,4.8007543e-05,0.019218368,3.96797e-05,0.0029372945,0.00081795605,0.9044038,0.026757581
A/RES/73/195,0.10958175,0.23600002,8.045722e-06,0.0040530493,0.0016698457,0.0010926567,0.05180393,0.0064116386,0.028365973,0.23467657,8.618977e-06,0.0011798508,0.27321142,0.05193667
A/RES/44/166,0.44950753,0.0081843985,8.046022e-05,8.713905e-05,0.0001082642,5.3019143e-05,0.110075265,0.31366315,0.00011022373,0.013195723,8.619312e-05,0.08746236,0.00014370945,0.01724258
A/RES/69/265,0.00012037003,7.5450174e-05,0.06296703,7.957938e-05,9.885966e-05,0.11305628,0.00022595498,0.033943225,0.029539552,0.124468915,7.8717785e-05,0.13077238,0.50220317,0.0023705054
A/RES/34/44,0.2700199,0.03444946,6.501922e-05,7.0415976e-05,0.009278602,0.0075433454,0.0332451,0.0522889,8.9068475e-05,6.470528e-05,0.5132506,0.014489825,0.000116034,0.06502911
A/RES/2736(XXV)[C],0.0002852921,0.01895489,0.00017411595,0.2537714,0.19948235,0.00011473367,0.16328636,0.0002096382,0.15783332,0.00017327578,0.00018652184,0.20503037,0.00031082303,0.0001868979
A/RES/1012(XI),0.032927975,0.0003828025,0.18093269,0.00040375747,0.33860537,0.00024566104,0.43855083,0.0004491787,0.0005106953,0.00037100667,0.00039937068,0.0051552486,0.00066522654,0.00040017557
A/RES/62/29,0.00047786967,0.00029960703,0.79346055,0.0003160047,0.00039256914,0.00019227016,0.18018326,0.00035132066,0.0003997761,0.000290374,0.00031257336,0.022489574,0.00052101037,0.00031320317
A/RES/73/77,0.00035292617,0.00022126964,0.49024546,0.00023337491,0.024382045,0.00014199533,0.000650591,0.00025945294,0.09103573,0.09490668,0.00023083994,0.253789,0.043319352,0.00023130709
A/RES/2021(XX),0.0005543123,0.015062458,0.011857069,0.00036620736,0.0117833,0.00022281657,0.44988987,0.0004071378,0.0004631994,0.0003365069,0.073095314,0.07238642,0.00060368836,0.36297166
A/RES/75/46,0.0010461945,0.00065590616,0.80894566,0.00069180276,0.0008593402,0.00042092433,0.0019924846,0.083126195,0.0008749774,0.00063569716,0.00068429246,0.0025841305,0.0011394348,0.09634301
A/RES/48/121,0.37975046,0.02931412,0.00030157718,0.00032661285,0.0086773895,0.00019872417,0.00092255214,0.00036311112,0.00041315285,0.00030012114,0.0003230651,0.5782473,0.00053809304,0.00032371812
A/RES/160(II),0.00047434864,0.10653317,0.0002895284,0.3026898,0.11720205,0.00019078491,0.40007365,0.0003485977,0.0003966143,0.00028813112,0.00031015772,0.060809117,0.0005166663,0.009877397
A/RES/37/122,0.067204095,0.00016246359,0.00015821801,0.010488994,0.00021289181,0.00010425758,0.16544554,0.49218795,0.00021675827,0.00015745452,0.00016949291,0.18772578,0.004896716,0.07086936
A/RES/48/265,0.0025559051,0.0016012305,0.12559727,0.0016888774,0.10875073,0.001027579,0.004812904,0.11041102,0.0021365262,0.0015519023,0.27926072,0.35614443,0.0027870147,0.0016739172
A/RES/40/222,0.00034477533,0.00021621202,0.00021056533,0.0002280442,0.028631672,0.00013875226,0.007665411,0.15481764,0.00028842097,0.00020954914,0.00022556908,0.68326885,0.12352854,0.00022602773
A/RES/44/92,0.011012285,9.159245e-05,8.920118e-05,9.660516e-05,0.001723259,0.94895744,0.00027728826,0.00010740228,0.00012219466,8.8770095e-05,0.02946345,0.00038898937,0.007485763,9.574919e-05
A/RES/50/76,0.0006172276,0.00038677052,0.65055543,0.00040793812,0.0005067949,0.00024820765,0.0011690469,0.00045352432,0.00051600713,0.00037485335,0.00040350907,0.21951273,0.0006727348,0.124175236
A/RES/52/159,0.00050022744,0.00031354456,0.0003053561,0.02341707,0.00041088782,0.00020121392,0.2786595,0.03383134,0.031305235,0.00030388232,0.0003271127,0.109615,0.10686207,0.41394758
A/RES/63/299,0.0007938819,0.00049794244,0.00048494106,0.98048747,0.00065244123,0.00031955214,0.0014727502,0.0005838769,0.010308189,0.0004826005,0.0005194903,0.0020115825,0.0008646904,0.0005205404
A/RES/33/91[I],0.008482344,5.6406134e-05,0.6817206,5.9493635e-05,0.0308923,0.020434132,0.15802749,0.008742504,0.017208897,5.4668017e-05,0.011669309,0.061126307,0.0014665753,5.896607e-05
A/RES/48/172,0.0005366714,0.0003361403,0.00032736288,0.00035453556,0.00044042215,0.00021571513,0.0010031856,0.00039415207,0.02886694,0.00032578252,0.00035068532,0.48362258,0.4828744,0.00035140582
A/RES/72/271,5.823804e-05,0.100109056,3.5550434e-05,3.8501847e-05,0.0016309498,2.342595e-05,0.021052865,0.09893832,0.003083511,0.29342124,3.8083424e-05,0.023053281,0.39270636,0.06581062
A/RES/76/152,0.52606666,0.0003008263,0.00029296931,0.00031728754,0.00039415128,0.00019305242,0.0008871133,0.06560335,0.00040128367,0.00029155536,0.40323055,0.001183244,0.0005234715,0.00031447847
A/RES/69/4,0.0011051826,0.000692849,0.0006747573,0.2875075,0.1718033,0.00044463162,0.4366971,0.0008124208,0.09415162,0.00067150104,0.0007228336,0.002788165,0.0012038653,0.00072429405
A/RES/3523(XXX),0.000322493,0.34799996,0.00855295,0.00021315542,0.00026481634,0.00012969124,0.0006116555,0.00023697007,0.00026963238,0.0001958651,0.018323679,0.49191076,0.13075712,0.00021126706
A/RES/1080(XI),0.0006177399,0.00038674482,0.00037664516,0.12385501,0.7334016,0.0002481909,0.062952094,0.00045350092,0.008652822,0.00037482756,0.00040348028,0.06720152,0.00067149807,0.00040429735
A/RES/53/137,0.30513597,0.42870378,0.00027518222,0.00029802602,0.00037024484,0.00018133112,0.00085210544,0.00033133035,0.00037697438,0.00027385342,0.0002947885,0.06878424,0.000490924,0.19363123
A/RES/55/144[B-VIII],4.2842057e-05,2.6848933e-05,2.6147798e-05,0.007701918,3.518018e-05,0.9403028,7.981827e-05,3.148279e-05,3.5819037e-05,2.6021693e-05,2.8010823e-05,0.000112861264,0.049147148,0.0024030998
A/RES/2878(XXVI),0.00016797087,0.00010524189,0.000102493505,0.0001110013,0.00013788717,0.14991172,0.0003168971,0.0052047614,0.00014040965,0.00010199872,0.78164256,0.06176413,0.00018295135,0.00011001793
A/RES/60/94,0.39999625,0.00018182737,0.3852373,0.00019177816,0.00023823149,0.000116686555,0.00053902104,0.00021321606,0.00024258037,0.12164911,0.00018969792,0.0007572334,0.090256944,0.00019007947
A/RES/71/7,0.0003479762,0.00021809599,0.00021240057,0.2868543,0.09953139,0.0001399616,0.0007259976,0.00025573486,0.35886484,0.2121589,0.013420559,0.026662579,0.00037931834,0.0002279942
A/RES/33/94,0.0004798926,0.00030082144,0.00029296588,0.00031728696,0.0396672,0.00019304932,0.44838405,0.00035273665,0.058662575,0.00029155123,0.01995499,0.43026486,0.0005234988,0.00031447396
A/RES/73/32,0.007899744,0.00019384144,0.44519702,0.00020445137,0.00025402865,0.00012439619,0.00059763767,0.00022730154,0.402609,0.00757416,0.00020223037,0.009004935,0.12570862,0.00020263981
A/RES/74/90,0.019459555,0.00027938894,0.0002720936,0.00029468103,0.00036608358,0.00017929602,0.00083222805,0.9754826,0.00037269705,0.00027077986,0.00029148062,0.0011218172,0.0004852237,0.0002920738
A/RES/56/109,0.0002563757,0.00016072746,0.16601877,0.02069451,0.00021062283,0.02264899,0.009130209,0.17916021,0.00021443934,0.012437524,0.00016768245,0.2086854,0.38004652,0.00016802183
A/RES/57/157,0.22053115,0.054090206,0.025099097,0.00033352812,0.027697962,0.15851955,0.0009450558,0.102202445,0.00042188572,0.028918007,0.00032990248,0.3260237,0.05455695,0.0003305694
A/RES/44/47I,0.018548759,4.2250354e-05,4.1146992e-05,0.027674899,5.5363755e-05,2.7113809e-05,0.092081204,0.73684937,0.09653997,4.094835e-05,4.4079035e-05,0.027937299,7.3427356e-05,4.4167962e-05
A/RES/72/173,0.19080585,0.11147257,3.0585255e-05,3.3124456e-05,4.1151477e-05,2.0154117e-05,9.42468e-05,0.024448942,4.189804e-05,0.0035976386,3.276468e-05,0.00013238113,0.6559415,0.013307168
A/RES/854(IX),0.000330442,0.00020712495,0.0002017165,0.0002185005,0.00027139712,0.25609297,0.60553694,0.00024287569,0.032282118,0.00020074238,0.00021608909,0.10362216,0.00036037999,0.00021652527
A/RES/320(IV),0.0004191444,0.053114202,0.000255779,0.00027701218,0.0003441404,0.29891378,0.4186381,0.000307962,0.00035040863,0.00025454423,0.09055989,0.103692874,0.032597616,0.00027455634
A/RES/40/214,0.00034387942,0.0002155609,0.00020993214,0.054241907,0.036897995,0.00013833464,0.013506374,0.17844726,0.02024806,0.00020891907,0.00022488921,0.6383987,0.056692775,0.00022534451
A/RES/34/109,0.003148445,9.616126e-05,0.0030953987,0.035783306,0.0001260031,6.171043e-05,0.037931304,0.0071571204,0.037934918,9.319748e-05,0.00010032215,0.5190211,0.35535046,0.00010052482
A/RES/41/197,0.00036934685,0.00023162615,0.00022557743,0.00024430288,0.000303491,0.00014864457,0.0050454545,0.63883805,0.00030898442,0.00022448863,0.00024164976,0.35317355,0.00040265798,0.00024213748
A/RES/44/177,0.00017460746,0.016131412,0.00010660192,0.00011545213,0.00014344287,7.024545e-05,0.016959472,0.5113344,0.00014604874,0.00010608763,0.000114198,0.37313408,0.081349425,0.00011442788
A/RES/51/222A,0.024084166,0.00018921758,0.00018427681,0.750354,0.0002479546,0.000121429424,0.0005682957,0.029354068,0.05833505,0.016598504,0.00019740642,0.09904404,0.020523775,0.00019780651
A/RES/60/62,0.0006767829,0.00042431153,0.7381454,0.0004475337,0.00055597787,0.00027229975,0.0012705476,0.0004975407,0.10375487,0.00041123954,0.00044267427,0.0017313543,0.034980953,0.11638849
A/RES/68/251,5.9509417e-05,0.009248795,3.6312937e-05,0.11436463,4.8858215e-05,2.392836e-05,0.06355486,0.0012267408,0.69524217,3.6137655e-05,3.8900456e-05,0.07649981,0.039580364,3.8978913e-05
A/RES/46/17,0.00018461778,0.031151293,0.00011272629,0.007851427,0.1218851,7.428105e-05,0.091199905,0.025157291,0.00015441839,0.00011218222,0.003349186,0.3377207,0.35912055,0.021926338
A/RES/57/308,0.0009467376,0.09692725,0.0005779461,0.07085095,0.0007776279,0.0003808362,0.38883302,0.0308132,0.0007916917,0.0005751554,0.0006191282,0.20902367,0.19826244,0.0006203764
A/RES/38/61,0.0002944831,0.00018460419,0.73946464,0.0001947077,0.043623246,0.01851893,0.13967225,0.021967309,0.03444873,0.00017891584,0.00019259473,0.0007458613,0.0003207821,0.00019298345
A/RES/71/219,0.006702546,0.00011191236,0.00010898997,0.00011803734,0.011380113,7.181883e-05,0.0052912147,0.00013122866,0.011053972,0.07405561,0.00011675632,0.09822978,0.75827,0.034358013
A/RES/38/124,0.70791143,0.011165895,0.004701495,8.2211496e-05,0.0030578917,5.0021e-05,0.027307376,9.139878e-05,0.027310085,0.047971684,8.131889e-05,0.16827738,0.0019102808,8.1483515e-05
A/RES/35/73,0.00016872163,0.000105734434,0.00010297343,0.00011152112,0.00013854705,6.785423e-05,0.017029693,0.00012398745,0.00014106203,0.023213116,0.00011031028,0.7132011,0.22279097,0.022694347
A/RES/2106(XX)[B],0.16292217,0.19742133,3.072668e-05,0.003810259,0.001284792,0.004213531,0.43790075,3.699545e-05,4.2094834e-05,3.0578165e-05,0.055253536,0.005690974,5.482843e-05,0.1313074
A/RES/40/113,0.5246192,0.07728819,0.09030844,9.681142e-05,0.00012029512,5.8904174e-05,0.017553417,0.00010762921,0.044948526,8.8959445e-05,0.008990086,0.20937556,0.017274072,0.00916989
A/RES/46/136,0.41272336,5.7549692e-05,0.010411904,6.0699113e-05,0.013860378,3.6931782e-05,0.103853494,0.33923212,0.018796181,0.02042004,0.00969523,0.020461345,0.00010004561,0.05029074
A/RES/65/287,0.10848765,0.0003553877,0.00034610773,0.00037483787,0.0004656822,0.01246309,0.0010848009,0.80893725,0.0004741406,0.00034443676,0.006920729,0.0014718383,0.057902545,0.00037151796
A/RES/55/241,0.030092636,0.00043184333,0.00042056566,0.00045548388,0.070284836,0.00027713215,0.001295809,0.5260446,0.00057616504,0.00041853686,0.00045053178,0.17643206,0.19236833,0.00045144663
A/RES/52/59,0.032506213,0.00047268666,0.0004603436,0.0004985607,0.00061945606,0.00030334346,0.12795869,0.8323371,0.00063060044,0.00045812078,0.00049314625,0.0019462956,0.0008213368,0.0004941404
A/RES/55/198,0.0004876816,0.00030578865,0.00029780398,0.00032252507,0.00040064508,0.000196238,0.00090753863,0.00035855916,0.062036164,0.0002963669,0.0003190239,0.26147035,0.3496323,0.32296902
A/RES/61/247A,0.00027320412,0.00017133988,0.0001668658,0.9966257,0.00022448791,0.00010995653,0.0005027758,0.00020090753,0.00022856511,0.00016606048,0.00017875488,0.000674671,0.00029755852,0.00017911577
A/RES/1762(XVII),0.00019187215,0.000120258264,0.5987038,0.00012683986,0.15977126,7.717501e-05,0.19590552,0.00014101776,0.037847504,0.00011655304,0.006179626,0.00048381425,0.00020903055,0.00012571635
A/RES/58/176,0.47883528,0.0007713808,0.00075124385,0.00081360975,0.0010108424,0.00049503,0.002293773,0.0009045561,0.0010291729,0.060714994,0.05241735,0.39781442,0.0013419966,0.0008063932
A/RES/62/73,0.0022610126,0.0014178535,0.6131898,0.0014954698,0.0018579962,0.0009099003,0.0043074465,0.059390463,0.0018916284,0.05290316,0.09627006,0.16015832,0.0024646744,0.0014822278
A/RES/1044(XI),0.014194188,0.00025813593,0.00025139598,0.00027226424,0.15886013,0.31413725,0.47022018,0.00030269576,0.00034434992,0.00025018293,0.03912507,0.0010660415,0.0004482777,0.0002698534
A/RES/34/8,0.032940682,0.000262775,0.0002559124,0.00027715543,0.06184836,0.0001686334,0.095742695,0.049544398,0.00035057904,0.00025467688,0.012874387,0.4886232,0.2565818,0.0002746994
A/RES/3083(XXVIII),0.0052585453,0.00021785557,0.020876324,0.00022977988,0.00028546955,0.00013980712,0.09901181,0.00025545497,0.0024861628,0.0002111422,0.00022728338,0.5087202,0.3618524,0.00022774284
A/RES/65/29,0.012885803,0.004040873,0.073366,0.00011803071,0.00014662932,7.181459e-05,0.04922023,0.1808587,0.05811115,0.18228248,0.00011674846,0.019398987,0.00019458742,0.41918793
A/RES/48/35,0.0006203986,0.0003888625,0.00037870952,0.06648468,0.007527741,0.00024955015,0.274656,0.056619387,0.062894545,0.00037688218,0.00040569177,0.14179257,0.11237731,0.27522773
A/RES/63/43,0.013193555,0.0003788737,0.96439373,0.00039960767,0.00049642293,0.0002431399,0.0011231614,0.00044425708,0.00050545606,0.00036720012,0.00039526928,0.017004194,0.00065910013,0.00039606873
A/RES/52/96,0.00039926355,0.41888317,0.00024376248,0.10000307,0.00032800666,0.00016062711,0.12138973,0.00029349484,0.070822395,0.00024258601,0.00026112964,0.12914133,0.15756977,0.00026165778
A/RES/65/111,0.0010369029,0.0006501205,0.00063314335,0.0006857015,0.00085179275,0.14022452,0.0019398,0.0007623249,0.0008673587,0.0006300878,0.8471558,0.0027533022,0.0011294894,0.0006796287
A/RES/61/223,0.12797984,0.00044716397,0.00043548574,0.00047163217,0.00058589154,0.00028696272,0.095157795,0.0005243441,0.030809812,0.00043338392,0.015376984,0.56076455,0.16625863,0.00046746057
A/RES/63/185,0.56069607,0.0123152165,6.186168e-05,0.0041321577,8.323965e-05,4.076369e-05,0.01958767,0.044886947,8.4741514e-05,0.24954104,6.626927e-05,0.0002626421,0.00011037325,0.10813096
A/RES/286(III)[B],0.0019297309,0.0012102347,0.0011786368,0.025998296,0.0015857894,0.0007766639,0.9537234,0.0014190743,0.0016148285,0.0011729441,0.0012626079,0.00476196,0.0021006938,0.0012651616
A/RES/33/22,0.0004065726,0.00025467557,0.00024802506,0.00026861954,0.013985786,0.00016343624,0.07130215,0.35309398,0.046653084,0.00024682912,0.00026569763,0.43470335,0.07814156,0.00026623392
A/RES/63/2,0.004981378,3.606109e-05,3.511953e-05,0.0071794204,4.7250996e-05,0.0020545544,0.03252892,0.0015379469,0.013637304,0.030356597,3.7621907e-05,0.09855883,0.7766587,0.03235031
A/RES/50/107,0.0070605604,0.121274345,5.6866993e-05,0.005858619,7.651495e-05,3.7472506e-05,0.044607144,6.846927e-05,7.7900746e-05,5.6592497e-05,6.0919e-05,0.298429,0.52227455,6.104178e-05
A/RES/2896(XXVI),0.00040776454,0.12225144,0.00024884084,0.11742936,0.0003348324,0.00016397331,0.20454924,0.000299616,0.29279482,0.00024763925,0.00026657127,0.26029438,0.00044447236,0.000267109
A/RES/2189(XXI),0.014827492,0.000109916,0.0001070457,0.00011593204,0.021634204,0.12818561,0.06300314,0.025227314,0.00014664757,0.00010652886,0.7381142,0.008116001,0.00019103082,0.00011490423
A/RES/1207(XII),0.00037752412,0.00023675205,0.0002305686,0.100269094,0.00031022486,0.25697243,0.48930433,0.033394057,0.00031583343,0.00022945537,0.000247002,0.10764767,0.010217568,0.00024749464
A/RES/2333(XXII),0.12478928,0.12100449,0.00024623596,0.055133794,0.032671887,0.00016225742,0.2303115,0.00029648244,0.038422532,0.008984003,0.00026378134,0.34925133,0.00043939878,0.038023066
A/RES/33/175,0.3793004,0.053415563,6.499596e-05,0.05184877,0.026918814,4.2829048e-05,0.20918262,0.012383533,0.0021285596,0.0045818165,6.9627466e-05,0.110243045,0.00011599082,0.14970346
A/RES/49/152,0.0006301175,0.46088102,0.00038465348,0.00041658388,0.00051752216,0.00025346703,0.03348492,0.00046312713,0.0005269196,0.0003827958,0.000412059,0.5005472,0.00068676425,0.00041289153
A/RES/60/165,0.3337781,0.106084585,7.388696e-05,8.002104e-05,0.0025105814,4.8687754e-05,0.016792385,8.89631e-05,0.00010121587,7.3530246e-05,7.915156e-05,0.03497749,0.5052321,7.931158e-05
A/RES/63/4,0.0011052458,0.00069291843,0.0006748254,0.23331441,0.22571883,0.00044467612,0.412836,0.000812516,0.088201046,0.0006715683,0.03080461,0.002794781,0.0012042022,0.00072436605
A/RES/72/186,0.66787755,0.008231131,0.00013056991,0.00014140866,0.00017566611,8.6039225e-05,0.00040598906,0.00015721052,0.032944556,0.21701205,0.0001398741,0.041879028,0.030678788,0.00014015587
A/RES/672(VII)[B],0.0007260108,0.00045534907,0.00044345914,0.083433285,0.45983595,0.00029221788,0.052163716,0.00053392834,0.0006074966,0.00044131858,0.00047505545,0.3993253,0.00079094776,0.00047601326
A/RES/70/89,0.05939858,8.922966e-05,8.68994e-05,9.411264e-05,0.00011691126,0.0060528475,0.0002667675,0.8715774,0.000119034834,8.648016e-05,9.309102e-05,0.0003655721,0.009872806,0.051780306
A/RES/61/208,0.25375083,0.16742803,0.00022487123,0.00024353727,0.004243218,0.00014817869,0.00068714225,0.0002707483,0.00030805077,0.00022378574,0.00024089219,0.14705539,0.40780243,0.017372932
A/RES/57/135,0.002551082,0.00018408646,0.00017928005,0.00019416302,0.00024120895,0.101787016,0.17302154,0.25952795,0.00024559675,0.00017841434,0.33356446,0.036628865,0.0693364,0.022359919
A/RES/55/119,0.35507065,0.14054109,0.012432398,8.83249e-05,0.000109726694,5.3740605e-05,0.0002503396,0.3548974,0.0019988068,0.04113792,8.7366054e-05,0.00034189984,0.00014548628,0.0928448
A/RES/1972(XVIII),0.0003901814,0.046563648,0.00023815582,0.0002579248,0.00032042773,0.16077814,0.22428085,0.020231536,0.00032624288,0.00023700586,0.4158623,0.12983306,0.00042484346,0.00025563964
A/RES/46/105,0.0003595184,0.00022529846,0.0002194154,0.016060337,0.015461884,0.00014458383,0.031544603,0.09205726,0.00030058972,0.36523065,0.00023505141,0.47753367,0.00039163238,0.00023552438
A/RES/53/67[B-IX],5.3386662e-05,3.3461056e-05,3.2587137e-05,3.529232e-05,4.3843116e-05,0.99455416,9.9049874e-05,3.9236325e-05,4.463861e-05,3.242997e-05,3.4909062e-05,0.00013837768,0.003108686,0.0017499711
A/RES/43/52,0.0001470398,0.012541948,8.9734116e-05,9.71836e-05,0.003099574,5.9130096e-05,0.0002759482,0.2391561,0.02792159,0.06075052,0.0145261735,0.2701994,0.35612202,0.015013699
A/RES/62/197,0.00016898714,0.0024765662,0.021711325,0.00011167157,0.00013873272,6.7944915e-05,0.0003171274,0.00012414707,0.0059210886,0.00010261327,0.000110457935,0.03593587,0.93270284,0.00011068188
A/RES/54/11,0.03618924,0.091711335,0.00073609996,0.05756345,0.0009904847,0.00048505352,0.0022609944,0.00088630844,0.0010084427,0.00073254807,0.0007885479,0.68150896,0.12434838,0.00079013885
